OBJECTID,GEOID,STATE,COUNTY,TRACT,NAME,CNTY_FIPS,EACODE,EANAME,B08013EST1,B08013_AVG_TTW,B08303EST1,B08303_30MINUS_TTW,B08303_30MINUS_TTW_PCT,B08303_30TO59_TTW,B08303_30TO59_TTW_PCT,B08303_60PLUS_TTW,B08303_60PLUS_TTW_PCT,B17019EST2,B17019_OWN,B17019_OWN_PCT,B17019_RENT,B17019_RENT_PCT,B17021EST1,B17021EST2,B17021EST2_PCT,B17021_FAM,B17021_FAM_PCT,B17021EST14,B17021EST14_PCT,B19013EST1,B19025EST1,B19113EST1,B19202EST1,B19001_LT15,B19001_LT15_PCT,B19001_15TO25,B19001_15TO25_PCT,B19001_25TO35,B19001_25TO35_PCT,B19001_35TO45,B19001_35TO45_PCT,B19001_45TO60,B19001_45TO60_PCT,B19001EST12,B19001EST12_PCT,B19001EST13,B19001EST13_PCT,B19001EST14,B19001EST14_PCT,B19001EST15,B19001EST15_PCT,B19001_GT150,B19001_GT150_PCT,B23001_CLF,B23001_UE,B23001_UE_PCT,B23001_16TO24,B23001_UE_16TO24,B23001_UE_16TO24_PCT,B23001_25TO64,B23001_UE_25TO64,B23001_UE_25TO64_PCT,B23001_ABOVE64,B23001_UE_ABOVE64,B23001_UE_ABOVE64_PCT,B25014_CROWD,B25014_CROWD_PCT,B25014_NONCROWD_O,B25014_NONCROWD_O_PCT,B25014_MODCROWD_O,B25014_MODCROWD_O_PCT,B25014_SEVCROWD_O,B25014_SEVCROWD_O_PCT,B25014_NONCROWD_R,B25014_NONCROWD_R_PCT,B25014_MODCROWD_R,B25014_MODCROWD_R_PCT,B25014_SEVCROWD_R,B25014_SEVCROWD_R_PCT,B25106_CB,B25106_CB_PCT,B25106_CB_LT35,B25106_CB_LT35_PCT,B25106_CB_GT35,B25106_CB_GT35_PCT,B25106_CB_O_LT35,B25106_CB_O_LT35_PCT,B25106_CB_O_GT35,B25106_CB_O_GT35_PCT,B25106_CB_R_LT35,B25106_CB_R_LT35_PCT,B25106_CB_R_GT35,B25106_CB_R_GT35_PCT,C24010EST1,C24010_MPRO,C24010_MPRO_PCT,C24010_SERVICE,C24010_SERVICE_PCT,C24010_SALES,C24010_SALES_PCT,C24010_FARM,C24010_FARM_PCT,C24010_CEMR,C24010_CEMR_PCT,C24010_PTM,C24010_PTM_PCT,B20004EST1,B20004EST2,B20004EST3,B20004EST4,B20004EST5,B20004EST6,B23006EST1,CIVIL,UNEMP,NILF,B23006EST6,B23006EST6_PCT,B23006EST7,B23006EST7_PCT,B23006EST8,B23006EST8_PCT,B23006EST13,B23006EST13_PCT,B23006EST14,B23006EST14_PCT,B23006EST15,B23006EST15_PCT,B23006EST20,B23006EST20_PCT,B23006EST21,B23006EST21_PCT,B23006EST22,B23006EST22_PCT,B23006EST27,B23006EST27_PCT,B23006EST28,B23006EST28_PCT,B23006EST29,B23006EST29_PCT,B24021EST2,B24021EST17,B24021EST25,B24021EST28,B24021EST29,B24021EST32,Shape__Area,Shape__Length
14690,48439113944,48,439,113944,Census Tract 1139.44,48439,,,88445.0,28.85,3066,1579,51.5,1265,41.26,222,7.24,0,0,0.0,0,0.0,6106,47,0.77,0,0.0,47,100.0,108385.0,228845600.0,117579.0,69190.0,18,0.94,0,0.0,0,0.0,21,1.1,57,2.99,487,25.51,248,12.99,308,16.13,240,12.57,530,27.76,3442,145,4.21,298,41,10.35,3556,87,2.93,580,17,22.37,0,0.0,1495,100.0,0,0.0,0,0.0,414,100.0,0,0.0,0,0.0,570,29.86,18,100.0,552,29.19,18,100.0,324,21.94,0,0.0,228,55.07,3297,1124,34.09,234,7.1,509,15.44,85,2.58,245,7.43,265,8.04,67805.0,,67936.0,61887.0,60806.0,83250.0,3556,2883,87,586,48,1.66,0,0.0,11,1.88,604,20.95,0,0.0,89,15.19,958,33.23,33,37.93,434,74.06,1273,44.16,54,62.07,52,8.87,69151.0,,,36985.0,98937.0,99272.0,2937081.890625,7318.51070744471
14691,48439113707,48,439,113707,Census Tract 1137.07,48439,,,62095.0,28.02,2216,1258,56.77,835,37.68,123,5.55,56,24,42.86,32,57.14,5159,269,5.21,226,84.01,43,15.99,160082.0,354162700.0,162232.0,,80,4.21,31,1.63,40,2.11,76,4.0,58,3.05,119,6.26,81,4.26,195,10.26,172,9.05,1048,55.16,2927,99,3.38,205,13,9.29,3122,78,2.94,591,8,6.2,10,0.53,1644,99.4,0,0.0,10,0.6,246,100.0,0,0.0,0,0.0,300,15.79,132,100.0,168,9.84,90,100.0,132,8.49,42,100.0,36,23.68,2828,1306,46.18,0,0.0,652,23.06,27,0.95,158,5.59,56,1.98,84537.0,,53371.0,76654.0,90865.0,120645.0,3122,2580,78,464,0,0.0,0,0.0,7,1.51,377,14.61,10,12.82,20,4.31,575,22.29,18,23.08,57,12.28,1628,63.1,50,64.1,380,81.9,122024.0,68472.0,,46903.0,53558.0,90455.0,10410146.6484375,18808.273012317
14692,48439113714,48,439,113714,Census Tract 1137.14,48439,,,49235.0,29.95,1644,1185,72.08,277,16.85,182,11.07,28,0,0.0,28,100.0,3376,407,12.06,155,38.08,252,61.92,,162851700.0,121644.0,60519.0,49,3.52,126,9.05,32,2.3,120,8.61,102,7.32,268,19.24,60,4.31,171,12.28,139,9.98,326,23.4,2060,121,5.87,168,58,50.44,2112,63,3.48,412,0,0.0,0,0.0,934,100.0,0,0.0,0,0.0,459,100.0,0,0.0,0,0.0,283,20.32,134,64.73,149,12.56,75,50.68,128,16.28,59,100.0,21,5.25,1939,701,36.15,25,1.29,335,17.28,39,2.01,109,5.62,9,0.46,52421.0,40795.0,54554.0,51622.0,64828.0,63031.0,2112,1748,63,301,359,20.54,0,0.0,0,0.0,161,9.21,0,0.0,28,9.3,501,28.66,20,31.75,257,85.38,727,41.59,43,68.25,16,5.32,65779.0,,,,53861.0,,11680701.0195313,16380.3372081457
14693,48439113716,48,439,113716,Census Tract 1137.16,48439,,,47540.0,21.0,2264,1881,83.08,277,12.23,106,4.68,63,32,50.79,31,49.21,3116,197,6.32,127,64.47,70,35.53,90803.0,164775800.0,117465.0,84911.0,63,3.83,0,0.0,198,12.02,99,6.01,48,2.91,289,17.55,296,17.97,233,14.15,94,5.71,327,19.85,2385,52,2.18,89,0,0.0,1804,20,1.22,513,32,24.81,0,0.0,388,100.0,0,0.0,0,0.0,1259,100.0,0,0.0,0,0.0,297,18.03,188,81.74,109,7.86,32,43.24,32,10.19,156,100.0,77,7.18,2333,740,31.72,408,17.49,576,24.69,55,2.36,198,8.49,138,5.92,48107.0,,43497.0,53174.0,83223.0,125033.0,1804,1621,20,163,16,0.99,20,100.0,0,0.0,393,24.24,0,0.0,25,15.34,688,42.44,0,0.0,78,47.85,524,32.33,0,0.0,60,36.81,78606.0,,,44500.0,52848.0,,4298591.7421875,9190.80958264248
14698,48439111564,48,439,111564,Census Tract 1115.64,48439,,,62430.0,30.59,2041,864,42.33,1092,53.5,85,4.16,0,0,0.0,0,0.0,4298,18,0.42,0,0.0,18,100.0,95347.0,144544800.0,98556.0,70022.0,0,0.0,29,2.12,83,6.08,41,3.0,86,6.3,187,13.69,377,27.6,187,13.69,154,11.27,222,16.25,2358,201,8.52,346,93,28.53,2449,108,5.49,285,0,0.0,98,7.17,869,89.87,89,9.2,9,0.93,399,100.0,0,0.0,0,0.0,327,23.94,77,68.75,250,19.94,29,45.31,95,10.52,48,100.0,155,44.16,2157,713,33.06,156,7.23,367,17.01,64,2.97,62,2.87,94,4.36,55035.0,25679.0,27955.0,44446.0,55305.0,90536.0,2449,1861,108,446,144,7.74,0,0.0,135,30.27,227,12.2,0,0.0,0,0.0,596,32.03,108,100.0,207,46.41,894,48.04,0,0.0,104,23.32,59298.0,,25259.0,43984.0,,,14925344.390625,20226.5862717813
14699,48439105008,48,439,105008,Census Tract 1050.08,48439,,,115325.0,28.15,4097,2385,58.21,1500,36.61,212,5.17,132,42,31.82,90,68.18,9816,715,7.28,534,74.69,181,25.31,75837.0,291183100.0,63867.0,85000.0,178,5.33,152,4.55,243,7.27,415,12.42,333,9.97,315,9.43,568,17.0,522,15.62,213,6.38,402,12.03,5300,201,3.79,375,78,13.52,5531,123,2.65,601,0,0.0,64,1.92,1501,97.09,6,0.39,39,2.52,1776,98.94,0,0.0,19,1.06,1041,31.16,487,95.49,554,20.81,123,89.78,149,10.81,364,97.59,405,31.54,5099,1380,27.06,363,7.12,913,17.91,134,2.63,287,5.63,269,5.28,48198.0,44877.0,35369.0,50405.0,51623.0,101331.0,5531,4517,123,891,493,10.91,0,0.0,117,13.13,995,22.03,5,4.07,287,32.21,1587,35.13,63,51.22,217,24.35,1442,31.92,55,44.72,270,30.3,60969.0,50476.0,21875.0,32500.0,45505.0,46037.0,7338610.05859375,13205.142703936
14703,48439114205,48,439,114205,Census Tract 1142.05,48439,,,38420.0,28.21,1362,652,47.87,597,43.83,113,8.3,152,82,53.95,70,46.05,3092,659,21.31,493,74.81,166,25.19,64293.0,110596500.0,79152.0,33929.0,169,13.89,105,8.63,85,6.98,129,10.6,104,8.55,104,8.55,192,15.78,149,12.24,48,3.94,132,10.85,1591,128,8.05,42,0,0.0,1769,128,9.36,603,0,0.0,30,2.47,858,96.62,30,3.38,0,0.0,329,100.0,0,0.0,0,0.0,265,21.77,177,56.19,88,10.38,121,48.59,37,5.87,56,84.85,51,23.39,1463,371,25.36,126,8.61,375,25.63,116,7.93,181,12.37,204,13.94,38784.0,,37206.0,38417.0,52672.0,,1769,1240,128,392,45,3.63,0,0.0,56,14.29,538,43.39,35,27.34,180,45.92,375,30.24,7,5.47,118,30.1,282,22.74,86,67.19,38,9.69,56848.0,,,43929.0,66168.0,67174.0,11159986.4609375,20212.0318496697
14704,48439111565,48,439,111565,Census Tract 1115.65,48439,,,92750.0,37.78,2455,784,31.93,1295,52.75,376,15.32,16,0,0.0,16,100.0,5159,157,3.04,141,89.81,16,10.19,121992.0,235873600.0,134077.0,85139.0,0,0.0,0,0.0,101,5.78,25,1.43,76,4.35,204,11.67,332,18.99,170,9.73,82,4.69,758,43.36,2851,159,5.58,303,68,22.3,2716,16,0.67,421,75,45.46,79,4.52,1317,98.21,24,1.79,0,0.0,352,86.49,55,13.51,0,0.0,346,19.79,32,31.68,314,19.06,0,0.0,216,16.98,32,100.0,98,26.13,2692,1274,47.33,95,3.53,616,22.88,118,4.38,80,2.97,19,0.71,68858.0,,54911.0,63165.0,82237.0,95536.0,2716,2365,16,335,0,0.0,0,0.0,0,0.0,303,12.81,0,0.0,51,15.22,644,27.23,8,50.0,152,45.37,1418,59.96,8,50.0,132,39.4,91000.0,,24940.0,48333.0,49331.0,,6192493.00390625,13564.0729492526
14705,48439111028,48,439,111028,Census Tract 1110.28,48439,,,83575.0,30.42,2747,1394,50.75,1000,36.4,353,12.85,170,22,12.94,148,87.06,6791,827,12.18,738,89.24,89,10.76,75302.0,165045300.0,78097.0,26675.0,127,6.25,176,8.66,199,9.79,78,3.84,211,10.38,218,10.73,421,20.72,176,8.66,294,14.47,132,6.5,3255,365,11.21,382,40,10.81,3260,325,11.48,862,0,0.0,18,0.89,1287,98.62,18,1.38,0,0.0,727,100.0,0,0.0,0,0.0,679,33.42,454,93.8,225,15.1,121,80.13,123,10.78,333,100.0,102,29.23,2890,498,17.23,264,9.13,683,23.63,106,3.67,453,15.67,385,13.32,31826.0,36786.0,33438.0,26810.0,102629.0,,3260,2507,325,428,52,2.07,0,0.0,22,5.14,744,29.68,16,4.92,111,25.93,1164,46.43,309,95.08,193,45.09,547,21.82,0,0.0,102,23.83,51250.0,,,50257.0,44310.0,43857.0,7111683.953125,12590.931952714
14706,48439106005,48,439,106005,Census Tract 1060.05,48439,,,65750.0,30.77,2137,1095,51.24,843,39.45,199,9.31,107,26,24.3,81,75.7,4898,461,9.41,448,97.18,13,2.82,60304.0,143783300.0,69231.0,52604.0,80,5.69,56,3.98,190,13.5,158,11.23,215,15.28,181,12.86,100,7.11,106,7.53,208,14.78,113,8.03,2376,162,6.82,550,49,16.72,2334,101,5.08,379,12,12.77,263,18.69,794,82.62,152,15.82,15,1.56,350,78.48,96,21.52,0,0.0,559,39.73,314,96.32,245,22.66,125,91.24,107,12.99,189,100.0,138,53.7,2214,404,18.25,245,11.07,543,24.53,117,5.28,249,11.25,185,8.36,33270.0,34549.0,26443.0,41420.0,40385.0,,2334,1888,101,345,452,23.94,34,33.66,186,53.91,788,41.74,53,52.48,82,23.77,472,25.0,14,13.86,77,22.32,176,9.32,0,0.0,0,0.0,56536.0,,,16905.0,98156.0,97875.0,4220208.7890625,10426.2878691639
14707,48439113634,48,439,113634,Census Tract 1136.34,48439,,,64755.0,27.66,2341,1432,61.17,792,33.83,117,5.0,17,17,100.0,0,0.0,5357,70,1.31,61,87.14,9,12.86,188053.0,523454000.0,193750.0,94286.0,26,1.41,0,0.0,14,0.76,12,0.65,64,3.48,62,3.37,83,4.51,190,10.32,128,6.95,1262,68.55,2899,92,3.17,183,78,18.84,2799,14,0.62,836,0,0.0,7,0.38,1802,99.61,7,0.39,0,0.0,32,100.0,0,0.0,0,0.0,301,16.35,40,100.0,261,14.59,40,100.0,245,13.85,0,0.0,16,80.0,2807,1515,53.97,62,2.21,619,22.05,83,2.96,46,1.64,95,3.38,136554.0,,,90655.0,119844.0,165673.0,2799,2230,14,555,19,0.85,0,0.0,32,5.77,108,4.84,0,0.0,0,0.0,291,13.05,0,0.0,169,30.45,1812,81.26,14,100.0,354,63.78,162273.0,,,102708.0,76705.0,,8787035.00390625,13353.5497276983
14708,48439113712,48,439,113712,Census Tract 1137.12,48439,,,51875.0,17.6,2947,2291,77.74,656,22.26,0,0.0,69,53,76.81,16,23.19,4789,463,9.67,208,44.92,255,55.08,71034.0,216328900.0,101328.0,,200,9.36,139,6.51,114,5.34,374,17.51,51,2.39,207,9.69,331,15.5,161,7.54,135,6.32,424,19.85,3342,125,3.74,237,0,0.0,3149,65,2.44,604,60,35.29,59,2.76,852,99.53,0,0.0,4,0.47,1225,95.7,55,4.3,0,0.0,781,36.56,406,92.69,375,22.28,143,81.71,92,13.81,263,100.0,283,27.83,3217,998,31.02,407,12.65,536,16.66,12,0.37,231,7.18,155,4.82,36756.0,32838.0,34000.0,55757.0,48462.0,,3149,2596,65,488,509,19.61,0,0.0,73,14.96,562,21.65,0,0.0,216,44.26,752,28.97,49,75.38,82,16.8,773,29.78,16,24.62,117,23.98,79883.0,,,51116.0,,,10151852.3554688,15424.4419934196
14709,48439113709,48,439,113709,Census Tract 1137.09,48439,,,61980.0,24.1,2572,1611,62.64,920,35.77,41,1.59,30,30,100.0,0,0.0,5442,105,1.93,85,80.95,20,19.05,138286.0,293481400.0,156250.0,64773.0,84,4.44,57,3.02,23,1.22,52,2.75,68,3.6,164,8.68,205,10.85,203,10.74,183,9.68,851,45.03,3181,137,4.31,252,26,7.32,3033,111,4.13,663,0,0.0,0,0.0,1658,100.0,0,0.0,0,0.0,232,100.0,0,0.0,0,0.0,423,22.38,141,100.0,282,16.34,49,100.0,249,15.53,92,100.0,33,26.83,3044,1353,44.45,13,0.43,611,20.07,34,1.12,36,1.18,79,2.6,74750.0,,,42452.0,81403.0,103212.0,3033,2575,111,347,71,2.76,0,0.0,20,5.76,159,6.17,37,33.33,26,7.49,450,17.48,9,8.11,152,43.8,1895,73.59,65,58.56,149,42.94,92144.0,19545.0,,54353.0,,,8129225.73828125,12964.4205994252
14710,48439113640,48,439,113640,Census Tract 1136.40,48439,,,57900.0,25.88,2237,1117,49.93,1063,47.52,57,2.55,25,25,100.0,0,0.0,6624,110,1.66,110,100.0,0,0.0,205728.0,507167000.0,206387.0,,17,0.83,22,1.08,8,0.39,16,0.78,42,2.05,92,4.5,199,9.73,241,11.78,161,7.87,1247,60.98,3249,206,6.34,318,0,0.0,3510,206,7.76,846,0,0.0,0,0.0,2028,100.0,0,0.0,0,0.0,17,100.0,0,0.0,0,0.0,659,32.22,47,100.0,612,30.63,47,100.0,612,30.89,0,0.0,0,0.0,3043,1603,52.68,44,1.45,670,22.02,15,0.49,0,0.0,0,0.0,100023.0,,,42206.0,106362.0,87151.0,3510,2450,206,854,0,0.0,0,0.0,0,0.0,174,7.1,0,0.0,36,4.22,329,13.43,58,28.16,208,24.36,1947,79.47,148,71.84,610,71.43,201343.0,,,43969.0,,,14221316.4296875,21709.2195093101
14721,48439111033,48,439,111033,Census Tract 1110.33,48439,,,70210.0,34.76,2020,945,46.78,724,35.84,351,17.38,37,37,100.0,0,0.0,4336,231,5.33,222,96.1,9,3.9,104975.0,163756700.0,105239.0,83692.0,9,0.61,30,2.02,89,6.01,50,3.37,115,7.76,37,2.5,240,16.19,360,24.29,228,15.38,324,21.86,2396,194,8.1,253,0,0.0,2525,194,8.9,292,0,0.0,0,0.0,1271,100.0,0,0.0,0,0.0,211,100.0,0,0.0,0,0.0,433,29.22,119,100.0,314,23.19,119,100.0,309,26.82,0,0.0,5,2.48,2202,667,30.29,67,3.04,220,9.99,103,4.68,295,13.4,340,15.44,61757.0,,56250.0,50028.0,71378.0,77991.0,2525,1986,194,345,96,4.83,0,0.0,103,29.86,360,18.13,27,13.92,86,24.93,498,25.08,48,24.74,29,8.41,1032,51.96,119,61.34,127,36.81,70725.0,57685.0,,73162.0,49550.0,49183.0,9554864.55078125,13635.5599560768
14722,48439105207,48,439,105207,Census Tract 1052.07,48439,,,38485.0,26.84,1434,899,62.69,368,25.66,167,11.65,249,0,0.0,249,100.0,3249,1233,37.95,1019,82.64,214,17.36,22995.0,45219000.0,28476.0,20035.0,351,24.17,452,31.13,294,20.25,121,8.33,45,3.1,68,4.68,67,4.61,29,2.0,25,1.72,0,0.0,1703,206,12.1,235,87,15.93,1596,119,10.63,211,0,0.0,0,0.0,29,100.0,0,0.0,0,0.0,1423,100.0,0,0.0,0,0.0,1040,71.63,938,89.67,102,28.73,0,0.0,0,0.0,938,89.67,102,31.29,1497,53,3.54,128,8.55,392,26.19,76,5.08,84,5.61,188,12.56,23822.0,28184.0,23185.0,19919.0,2499.0,,1596,1000,119,477,80,8.0,0,0.0,198,41.51,422,42.2,41,34.45,111,23.27,455,45.5,65,54.62,135,28.3,43,4.3,13,10.92,33,6.92,17052.0,,,27204.0,31050.0,,745696.25,4006.49658413453
14723,48439110807,48,439,110807,Census Tract 1108.07,48439,,,88585.0,26.44,3350,2369,70.72,740,22.09,241,7.19,184,90,48.91,94,51.09,8011,1006,12.56,851,84.59,155,15.41,81580.0,266586200.0,91549.0,65368.0,137,5.53,166,6.7,83,3.35,61,2.46,306,12.34,370,14.93,365,14.72,487,19.65,255,10.29,249,10.04,4061,242,5.96,550,0,0.0,4047,230,7.11,857,12,4.71,41,1.65,1972,97.96,41,2.04,0,0.0,466,100.0,0,0.0,0,0.0,654,26.38,278,74.53,376,18.29,114,62.3,284,15.63,164,86.32,92,38.49,3819,801,20.97,452,11.84,1014,26.55,81,2.12,299,7.83,283,7.41,39724.0,30779.0,24599.0,50327.0,51154.0,67159.0,4047,3003,230,794,293,9.76,26,11.3,239,30.1,706,23.51,99,43.04,138,17.38,1177,39.19,94,40.87,252,31.74,827,27.54,11,4.78,165,20.78,64770.0,,,40546.0,24137.0,24137.0,28272063.7890625,27049.000071336
14724,48439111204,48,439,111204,Census Tract 1112.04,48439,,,66285.0,34.26,1935,809,41.81,842,43.51,284,14.68,114,55,48.25,59,51.75,4436,491,11.07,400,81.47,91,18.53,75066.0,188271600.0,80417.0,52610.0,82,4.99,81,4.93,89,5.41,102,6.2,226,13.75,240,14.6,197,11.98,200,12.17,77,4.68,350,21.29,2173,52,2.39,196,33,12.64,2293,19,1.09,768,0,0.0,55,3.35,1398,97.29,20,1.39,19,1.32,191,92.27,7,3.38,9,4.35,413,25.12,185,81.5,228,16.38,117,85.4,218,16.98,68,75.56,10,9.26,2121,498,23.48,136,6.41,551,25.98,60,2.83,271,12.78,179,8.44,52712.0,,38553.0,52602.0,59122.0,134009.0,2293,1726,19,548,173,10.02,0,0.0,67,12.23,344,19.93,19,100.0,201,36.68,640,37.08,0,0.0,171,31.2,569,32.97,0,0.0,109,19.89,73750.0,38194.0,,41620.0,49792.0,52639.0,30549934.0742188,24918.7990326009
14726,48439113632,48,439,113632,Census Tract 1136.32,48439,,,57930.0,25.11,2307,1265,54.83,943,40.88,99,4.29,29,29,100.0,0,0.0,5099,148,2.9,96,64.86,52,35.14,158304.0,335821400.0,177826.0,69803.0,58,3.09,14,0.75,41,2.18,11,0.59,98,5.22,150,7.99,164,8.73,177,9.42,188,10.01,977,52.02,2688,79,2.94,214,21,9.17,2674,27,1.21,1004,31,14.09,0,0.0,1793,100.0,0,0.0,0,0.0,85,100.0,0,0.0,0,0.0,195,10.38,80,87.91,115,6.52,35,76.09,104,6.03,45,100.0,11,27.5,2609,1307,50.1,133,5.1,394,15.1,31,1.19,36,1.38,43,1.65,100975.0,,50347.0,103150.0,102300.0,105893.0,2674,2212,27,435,23,1.04,0,0.0,1,0.23,119,5.38,7,25.93,52,11.95,462,20.89,8,29.63,55,12.64,1608,72.69,12,44.44,327,75.17,115417.0,,,60682.0,66250.0,,7424441.02734375,12769.2504724983
14727,48439980000,48,439,980000,Census Tract 9800,48439,,,,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,65847019.1914063,46779.1639687024
14728,48439110600,48,439,110600,Census Tract 1106,48439,,,29990.0,23.78,1261,828,65.66,377,29.9,56,4.44,95,31,32.63,64,67.37,2713,470,17.32,402,85.53,68,14.47,58095.0,95333300.0,64107.0,50156.0,51,4.42,65,5.63,194,16.81,136,11.79,147,12.74,162,14.04,142,12.31,61,5.29,65,5.63,131,11.35,1246,39,3.13,158,0,0.0,1257,39,3.84,461,0,0.0,28,2.43,507,95.84,22,4.16,0,0.0,619,99.04,6,0.96,0,0.0,449,38.91,202,68.47,247,29.27,36,28.8,61,15.29,166,97.65,186,41.8,1207,370,30.65,82,6.79,317,26.26,93,7.71,97,8.04,79,6.55,45057.0,,45143.0,43387.0,41607.0,,1257,976,39,172,33,3.38,5,12.82,45,26.16,267,27.36,4,10.26,72,41.86,385,39.45,15,38.46,28,16.28,291,29.82,15,38.46,27,15.7,65871.0,,,44539.0,49079.0,48882.0,7653698.93359375,14050.5312566534
14729,48439123002,48,439,123002,Census Tract 1230.02,48439,,,14990.0,18.67,803,717,89.29,52,6.48,34,4.23,20,0,0.0,20,100.0,2662,146,5.48,72,49.32,74,50.68,64375.0,196070300.0,131667.0,28830.0,107,8.23,142,10.92,140,10.77,109,8.38,119,9.15,97,7.46,179,13.77,19,1.46,36,2.77,352,27.08,903,28,3.1,69,3,2.89,1178,25,3.61,914,0,0.0,33,2.54,555,100.0,0,0.0,0,0.0,712,95.57,15,2.01,18,2.42,619,47.62,346,100.0,273,30.43,55,100.0,111,22.2,291,100.0,162,40.81,875,310,35.43,67,7.66,254,29.03,0,0.0,54,6.17,57,6.51,49931.0,,38796.0,31616.0,86042.0,,1178,667,25,435,10,1.5,0,0.0,16,3.68,112,16.79,3,12.0,47,10.8,120,17.99,0,0.0,148,34.02,425,63.72,22,88.0,224,51.49,153750.0,,,25688.0,34844.0,,4158177.203125,10528.5719421461
14730,48439110500,48,439,110500,Census Tract 1105,48439,,,85160.0,25.52,3337,1807,54.15,1291,38.69,239,7.16,93,0,0.0,93,100.0,7554,618,8.18,427,69.09,191,30.91,58696.0,190626500.0,62200.0,36029.0,115,4.37,138,5.25,363,13.8,297,11.29,438,16.65,388,14.75,458,17.41,154,5.86,66,2.51,213,8.1,3826,100,2.61,598,20,4.33,4258,80,2.5,955,0,0.0,82,3.12,1855,98.57,17,0.9,10,0.53,693,92.65,55,7.35,0,0.0,549,20.87,384,68.94,165,8.41,176,50.43,125,8.15,208,100.0,40,9.3,3726,516,13.85,488,13.1,1025,27.51,199,5.34,516,13.85,362,9.72,34857.0,26279.0,33338.0,41111.0,32851.0,71397.0,4258,3124,80,1054,576,18.44,36,45.0,366,34.72,1089,34.86,15,18.75,321,30.46,866,27.72,29,36.25,330,31.31,593,18.98,0,0.0,37,3.51,40500.0,,31056.0,34477.0,50748.0,51449.0,7417751.99609375,16904.2407856389
14747,48439100506,48,439,100506,Census Tract 1005.06,48439,,,61390.0,22.48,2731,1905,69.75,678,24.83,148,5.42,208,46,22.12,162,77.88,5595,945,16.89,920,97.35,25,2.65,55684.0,82941400.0,55336.0,,129,8.39,229,14.89,66,4.29,150,9.75,333,21.65,342,22.24,191,12.42,53,3.45,13,0.85,32,2.08,2987,75,2.51,212,67,6.21,2416,8,0.43,413,0,0.0,227,14.76,538,91.65,20,3.41,29,4.94,773,81.28,142,14.93,36,3.79,310,20.16,234,55.19,76,6.93,51,23.29,49,13.32,183,89.27,27,3.71,2912,137,4.7,400,13.74,449,15.42,170,5.84,696,23.9,233,8.0,23553.0,17555.0,35349.0,20905.0,58438.0,,2416,1862,8,546,501,26.91,8,100.0,252,46.15,862,46.29,0,0.0,99,18.13,381,20.46,0,0.0,102,18.68,118,6.34,0,0.0,93,17.03,56667.0,,,38301.0,31523.0,,3259460.36328125,8111.72764932949
14748,48439113711,48,439,113711,Census Tract 1137.11,48439,,,52960.0,24.22,2187,1482,67.76,643,29.4,62,2.83,49,23,46.94,26,53.06,4483,199,4.44,159,79.9,40,20.1,90893.0,206416800.0,113148.0,69688.0,73,4.16,27,1.54,56,3.19,114,6.5,180,10.26,251,14.3,257,14.64,147,8.38,183,10.43,467,26.61,2711,121,4.46,243,59,16.53,2487,22,1.0,622,40,25.48,11,0.63,1030,100.0,0,0.0,0,0.0,714,98.48,11,1.52,0,0.0,416,23.7,124,93.23,292,18.26,16,64.0,151,15.38,108,100.0,141,22.85,2590,1071,41.35,79,3.05,793,30.62,62,2.39,21,0.81,119,4.59,59681.0,,55649.0,52298.0,65904.0,90968.0,2487,2175,22,290,10,0.46,0,0.0,69,23.79,286,13.15,0,0.0,32,11.03,577,26.53,5,22.73,78,26.9,1302,59.86,17,77.27,111,38.28,74753.0,,,42813.0,,,2764993.484375,9383.33697985587
14749,48439113713,48,439,113713,Census Tract 1137.13,48439,,,18475.0,22.7,814,593,72.85,105,12.9,116,14.25,0,0,0.0,0,0.0,1811,33,1.82,0,0.0,33,100.0,62540.0,44517800.0,63644.0,53496.0,0,0.0,0,0.0,23,5.19,67,15.12,130,29.35,94,21.22,36,8.13,0,0.0,0,0.0,93,20.99,846,0,0.0,144,0,0.0,956,0,0.0,0,0,0.0,94,21.22,213,69.38,94,30.62,0,0.0,136,100.0,0,0.0,0,0.0,90,20.32,0,0.0,90,21.43,0,0.0,23,8.1,0,0.0,67,49.26,846,213,25.18,107,12.65,223,26.36,0,0.0,36,4.26,36,4.26,30841.0,9441.0,,35651.0,23426.0,,956,781,0,175,116,14.85,0,0.0,76,43.43,33,4.23,0,0.0,51,29.14,325,41.61,0,0.0,0,0.0,307,39.31,0,0.0,48,27.43,52578.0,,,,,,8157412.7890625,18970.8811683806
