OBJECTID,GEOID,STATE,COUNTY,TRACT,NAME,CNTY_FIPS,EACODE,EANAME,B25002EST1,B25002EST2,B25002EST2_PCT,B25002EST3,B25002EST3_PCT,B25009EST2,B25009EST2_PCT,B25009EST3,B25009EST3_PCT,B25009EST4,B25009EST4_PCT,B25009EST5,B25009EST5_PCT,B25009EST6,B25009EST6_PCT,B25009EST7,B25009EST7_PCT,B25009_OWNOCC_6PLUS,B25009_OWN_6PLUS_PCT,B25009EST10,B25009EST10_PCT,B25009EST11,B25009EST11_PCT,B25009EST12,B25009EST12_PCT,B25009EST13,B25009EST13_PCT,B25009EST14,B25009EST14_PCT,B25009EST15,B25009EST15_PCT,B25009_RENTOCC_6PLUS,B25009_RENT_6PLUS_PCT,B25009_TOT_1,B25009_TOT_1_PCT,B25009_TOT_2,B25009_TOT_2_PCT,B25009_TOT_3,B25009_TOT_3_PCT,B25009_TOT_4,B25009_TOT_4_PCT,B25009_TOT_5,B25009_TOT_5_PCT,B25009_TOT_6PLUS,B25009_TOT_6PLUS_PCT,B25037EST3,B25041EST2,B25041EST2_PCT,B25041EST3,B25041EST3_PCT,B25041EST4,B25041EST4_PCT,B25041_3PLUS_BDR,B25041_3PLUS_BDR_PCT,B25021EST1,B25021EST2,B25021EST3,B25024EST2,B25024EST2_PCT,B25024EST3,B25024EST3_PCT,B25024_2TO4,B25024_2TO4_PCT,B25024_5TO19,B25024_5TO19_PCT,B25024_20PLUS,B25024_20PLUS_PCT,B25024_OTHER,B25024_OTHER_PCT,B25032EST2,B25032EST3,B25032EST3_PCT,B25032EST4,B25032EST4_PCT,B25032_OWN_2TO4,B25032_OWN_2TO4_PCT,B25032_OWN_5TO19,B25032_OWN_5TO19_PCT,B25032_OWN_20PLUS,B25032_OWN_20PLUS_PCT,B25032_OWN_OTHER,B25032_OWN_OTHER_PCT,B25032EST13,B25032EST14,B25032EST14_PCT,B25032EST15,B25032EST15_PCT,B25032_RENT_2TO4,B25032_RENT_2TO4_PCT,B25032_RENT_5TO19,B25032_RENT_5TO19_PCT,B25032_RENT_20PLUS,B25032_RENT_20PLUS_PCT,B25032_RENT_OTHER,B25032_RENT_OTHER_PCT,B25036_OWN_2KPLUS,B25036_OWN_2KPLUS_PCT,B25036_OWN_80TO99,B25036_OWN_80TO99_PCT,B25036_OWN_50TO79,B25036_OWN_50TO79_PCT,B25036_OWN_49MINUS,B25036_OWN_49MINUS_PCT,B25036_RENT_2KPLUS,B25036_RENT_2KPLUS_PCT,B25036_RENT_80TO99,B25036_RENT_80TO99_PCT,B25036_RENT_50TO79,B25036_RENT_50TO79_PCT,B25036_RENT_49MINUS,B25036_RENT_49MINUS_PCT,B25036_RENT_80MINUS,B25036_RENT_80MINUS_PCT,B25036_TOT_2KPLUS,B25036_TOT_2KPLUS_PCT,B25036_TOT_80TO99,B25036_TOT_80TO99_PCT,B25036_TOT_50TO79,B25036_TOT_50TO79_PCT,B25036_TOT_49MINUS,B25036_TOT_49MINUS_PCT,B25068EST2,B25068EST2_PCT,B25068EST4,B25068EST4_PCT,B25068_0BDR_200TO499,B25068_0BDR_200TO499_PCT,B25068_0BDR_500TO999,B25068_0BDR_500TO999_PCT,B25068EST9,B25068EST9_PCT,B25068EST10,B25068EST10_PCT,B25068EST11,B25068EST11_PCT,B25068EST13,B25068EST13_PCT,B25068_1BDR_200TO499,B25068_1BDR_200TO499_PCT,B25068_1BDR_500TO999,B25068_1BDR_500TO999_PCT,B25068EST18,B25068EST18_PCT,B25068EST19,B25068EST19_PCT,B25068EST20,B25068EST20_PCT,B25068EST22,B25068EST22_PCT,B25068_2BDR_200TO499,B25068_2BDR_200TO499_PCT,B25068_2BDR_500TO999,B25068_2BDR_500TO999_PCT,B25068EST27,B25068EST27_PCT,B25068EST28,B25068EST28_PCT,B25068EST29,B25068EST29_PCT,B25068EST31,B25068EST31_PCT,B25068_3PLUSBDR_200TO499,B25068_3PLUSBDR_200TO499_PCT,B25068_3PLUSBDR_500TO999,B25068_3PLUSBDR_500TO999_PCT,B25068EST36,B25068EST36_PCT,B25068EST37,B25068EST37_PCT,B25056_500MINUS,B25056_500MINUS_PCT,B25056_500TO599,B25056_500TO599_PCT,B25056_600TO699,B25056_600TO699_PCT,B25056_700TO799,B25056_700TO799_PCT,B25056EST18,B25056EST18_PCT,B25056EST19,B25056EST19_PCT,B25056EST20,B25056EST20_PCT,B25056EST21,B25056EST21_PCT,B25056EST22,B25056EST22_PCT,B25056EST23,B25056EST23_PCT,B25056EST24,B25056EST24_PCT,B25058EST1,B25042EST3,B25042EST3_PCT,B25042EST4,B25042EST4_PCT,B25042EST5,B25042EST5_PCT,B25042_OWN_3PLUS_BDR,B25042_OWN_3PLUS_BDR_PCT,B25042EST10,B25042EST10_PCT,B25042EST11,B25042EST11_PCT,B25042EST12,B25042EST12_PCT,B25042_RENT_3PLUS_BDR,B25042_RENT_3PLUS_BDR_PCT,B25097EST1,B25097EST2,B25097EST3,B25123_TOT,B25123_TOT_1,B25123_TOT_2,B25123_TOT_3,B25123_TOT_4,B25123EST3,B25123EST3_PCT,B25123EST4,B25123EST4_PCT,B25123EST5,B25123EST5_PCT,B25123EST6,B25123EST6_PCT,B25123EST7,B25123EST7_PCT,B25123EST9,B25123EST9_PCT,B25123EST10,B25123EST10_PCT,B25123EST11,B25123EST11_PCT,B25123EST12,B25123EST12_PCT,B25123EST13,B25123EST13_PCT,Shape__Area,Shape__Length
14604,48439102201,48,439,102201,Census Tract 1022.01,48439,,,1668,1532,91.85,136,8.15,1175,76.7,320,27.23,461,39.23,182,15.49,86,7.32,100,8.51,26,2.21,357,23.3,118,33.05,114,31.93,88,24.65,11,3.08,0,0.0,26,7.28,438,28.59,575,37.53,270,17.62,97,6.33,100,6.53,52,3.39,1968.0,10,0.6,215,12.89,385,23.08,1058,63.43,7.1,7.6,4.7,1237,74.16,102,6.12,131,7.85,136,8.15,62,3.72,0,0.0,1175,970,82.55,95,8.09,97,8.26,13,1.11,0,0.0,0,0.0,357,161,45.1,7,1.96,34,9.52,93,26.05,62,17.37,0,0.0,244,20.77,22,1.87,634,53.96,275,23.4,23,6.44,49,13.73,226,63.31,59,16.53,285,79.83,267,17.43,71,4.63,860,56.14,334,21.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,121,33.89,0,0.0,0,0.0,89,73.55,32,26.45,0,0.0,117,32.77,0,0.0,0,0.0,58,49.57,44,37.61,15,12.82,119,33.33,0,0.0,0,0.0,11,9.24,90,75.63,18,15.13,11,3.08,0,0.0,51,14.29,45,12.61,29,8.12,61,17.09,49,13.73,23,6.44,21,5.88,34,9.52,33,9.24,943.0,0,0.0,94,8.0,217,18.47,864,73.53,0,0.0,121,33.89,117,32.77,119,33.33,387900.0,453800.0,342700.0,1105,393,34,0,0,294,25.02,0,0.0,0,0.0,0,0.0,881,74.98,99,27.73,34,9.52,0,0.0,0,0.0,224,62.75,6413758.76953125,14092.2655624371
14605,48439102102,48,439,102102,Census Tract 1021.02,48439,,,1703,1481,86.96,222,13.04,590,39.84,113,19.15,360,61.02,68,11.53,38,6.44,11,1.86,0,0.0,891,60.16,434,48.71,217,24.35,172,19.3,0,0.0,68,7.63,0,0.0,547,36.93,577,38.96,240,16.21,38,2.57,79,5.33,0,0.0,1968.0,44,2.58,655,38.46,498,29.24,506,29.71,4.3,5.9,3.8,700,41.1,63,3.7,218,12.8,273,16.03,449,26.37,0,0.0,590,555,94.07,12,2.03,0,0.0,23,3.9,0,0.0,0,0.0,891,66,7.41,51,5.72,218,24.47,182,20.43,374,41.98,0,0.0,126,21.36,0,0.0,46,7.8,418,70.85,0,0.0,202,22.67,551,61.84,138,15.49,689,77.33,126,8.51,202,13.64,597,40.31,556,37.54,44,4.94,0,0.0,11,25.0,33,75.0,0,0.0,0,0.0,489,54.88,109,22.29,22,4.5,170,34.76,188,38.45,0,0.0,185,20.76,0,0.0,0,0.0,49,26.49,136,73.51,0,0.0,173,19.42,0,0.0,0,0.0,110,63.58,63,36.42,0,0.0,142,15.94,0,0.0,178,19.98,74,8.31,88,9.88,34,3.82,290,32.55,61,6.85,12,1.35,12,1.35,0,0.0,859.0,0,0.0,23,3.9,279,47.29,288,48.81,44,4.94,489,54.88,185,20.76,173,19.42,243500.0,240600.0,256300.0,1139,342,0,0,0,28,4.75,0,0.0,0,0.0,0,0.0,562,95.25,314,35.24,0,0.0,0,0.0,0,0.0,577,64.76,3453931.265625,10068.5808566197
14613,48439113942,48,439,113942,Census Tract 1139.42,48439,,,2142,1947,90.9,195,9.1,1750,89.88,150,8.57,386,22.06,714,40.8,338,19.31,128,7.31,34,1.94,197,10.12,0,0.0,100,50.76,51,25.89,0,0.0,46,23.35,0,0.0,150,7.7,486,24.96,765,39.29,338,17.36,174,8.94,34,1.75,2004.0,0,0.0,0,0.0,29,1.35,2113,98.65,7.2,7.4,6.8,2116,98.79,8,0.37,18,0.84,0,0.0,0,0.0,0,0.0,1750,1724,98.51,8,0.46,18,1.03,0,0.0,0,0.0,0,0.0,197,197,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1653,94.46,25,1.43,55,3.14,17,0.97,165,83.76,32,16.24,0,0.0,0,0.0,0,0.0,1818,93.37,57,2.93,55,2.82,17,0.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,197,100.0,0,0.0,0,0.0,0,0.0,197,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61,30.96,0,0.0,136,69.04,0,0.0,0,0.0,1638.0,0,0.0,0,0.0,29,1.66,1721,98.34,0,0.0,0,0.0,0,0.0,197,100.0,237500.0,241300.0,217400.0,1580,367,0,0,0,253,14.46,0,0.0,0,0.0,0,0.0,1497,85.54,114,57.87,0,0.0,0,0.0,0,0.0,83,42.13,4143697.18359375,9837.57312377728
14614,48439114014,48,439,114014,Census Tract 1140.14,48439,,,2557,2541,99.37,16,0.63,1921,75.6,168,8.75,1022,53.2,206,10.72,381,19.83,81,4.22,63,3.28,620,24.4,151,24.35,106,17.1,198,31.94,132,21.29,33,5.32,0,0.0,319,12.55,1128,44.39,404,15.9,513,20.19,114,4.49,63,2.48,1997.0,19,0.74,0,0.0,116,4.54,2422,94.72,6.4,6.6,6.0,2515,98.36,0,0.0,42,1.64,0,0.0,0,0.0,0,0.0,1921,1921,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,620,578,93.23,0,0.0,42,6.77,0,0.0,0,0.0,0,0.0,1195,62.21,291,15.15,416,21.66,19,0.99,275,44.35,311,50.16,34,5.48,0,0.0,34,5.48,1470,57.85,602,23.69,450,17.71,19,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42,6.77,0,0.0,0,0.0,0,0.0,42,100.0,0,0.0,578,93.23,0,0.0,0,0.0,0,0.0,561,97.06,17,2.94,0,0.0,0,0.0,0,0.0,60,9.68,19,3.06,69,11.13,52,8.39,291,46.94,112,18.06,0,0.0,17,2.74,1337.0,19,0.99,0,0.0,74,3.85,1828,95.16,0,0.0,0,0.0,42,6.77,578,93.23,197700.0,207100.0,162700.0,2012,529,0,0,0,400,20.82,0,0.0,0,0.0,0,0.0,1521,79.18,129,20.81,0,0.0,0,0.0,0,0.0,491,79.19,4480235.5,10021.3315743306
14615,48439113939,48,439,113939,Census Tract 1139.39,48439,,,1216,1216,100.0,0,0.0,896,73.68,71,7.92,124,13.84,332,37.05,328,36.61,41,4.58,0,0.0,320,26.32,20,6.25,68,21.25,50,15.63,70,21.88,0,0.0,112,35.0,91,7.48,192,15.79,382,31.41,398,32.73,41,3.37,112,9.21,2006.0,23,1.89,0,0.0,118,9.7,1075,88.4,7.5,8.0,6.5,1074,88.32,0,0.0,0,0.0,0,0.0,0,0.0,142,11.68,896,754,84.15,0,0.0,0,0.0,0,0.0,0,0.0,142,15.85,320,320,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,872,97.32,24,2.68,0,0.0,0,0.0,320,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1192,98.03,24,1.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,320,100.0,0,0.0,0,0.0,0,0.0,252,78.75,68,21.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,7.81,227,70.94,0,0.0,68,21.25,1722.0,23,2.57,0,0.0,118,13.17,755,84.26,0,0.0,0,0.0,0,0.0,320,100.0,290100.0,295100.0,,815,401,0,0,0,269,30.02,0,0.0,0,0.0,0,0.0,627,69.98,132,41.25,0,0.0,0,0.0,0,0.0,188,58.75,3786104.7109375,8692.48015225659
14621,48439100700,48,439,100700,Census Tract 1007,48439,,,2048,1912,93.36,136,6.64,792,41.42,136,17.17,234,29.55,142,17.93,157,19.82,53,6.69,70,8.84,1120,58.58,458,40.89,220,19.64,171,15.27,178,15.89,72,6.43,21,1.88,594,31.07,454,23.74,313,16.37,335,17.52,125,6.54,91,4.76,1980.0,162,7.91,257,12.55,693,33.84,936,45.7,4.7,5.2,4.2,848,41.41,62,3.03,87,4.25,135,6.59,245,11.96,671,32.76,792,503,63.51,12,1.52,0,0.0,0,0.0,0,0.0,277,34.97,1120,327,29.2,50,4.46,69,6.16,83,7.41,245,21.88,346,30.89,61,7.7,179,22.6,421,53.16,131,16.54,163,14.55,400,35.71,335,29.91,222,19.82,557,49.73,224,11.72,579,30.28,756,39.54,353,18.46,162,14.46,0,0.0,0,0.0,43,26.54,119,11900.0,0,0.0,182,16.25,7,3.85,45,24.73,80,43.96,50,27.47,0,0.0,447,39.91,7,1.57,165,36.91,122,27.29,143,31.99,10,2.24,329,29.38,0,0.0,42,12.77,148,44.98,89,27.05,50,15.2,444,39.64,84,7.5,63,5.63,54,4.82,117,10.45,76,6.79,61,5.45,131,11.7,30,2.68,0,0.0,60,5.36,603.0,0,0.0,5,0.63,246,31.06,541,68.31,162,14.46,182,16.25,447,39.91,329,29.38,85700.0,108600.0,47200.0,1287,592,33,0,0,227,28.66,11,1.39,0,0.0,0,0.0,554,69.95,365,32.59,22,1.96,0,0.0,0,0.0,733,65.45,7815082.48046875,23657.8338674032
14622,48439113212,48,439,113212,Census Tract 1132.12,48439,,,1834,1741,94.93,93,5.07,1307,75.07,242,18.52,455,34.81,301,23.03,177,13.54,80,6.12,52,3.98,434,24.93,209,48.16,102,23.5,82,18.89,29,6.68,12,2.76,0,0.0,451,25.9,557,31.99,383,22.0,206,11.83,92,5.28,52,2.99,1983.0,14,0.76,204,11.12,206,11.23,1410,76.88,6.7,7.3,4.1,1440,78.52,0,0.0,49,2.67,198,10.8,147,8.02,0,0.0,1307,1307,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,434,70,16.13,0,0.0,49,11.29,168,38.71,147,33.87,0,0.0,86,6.58,563,43.08,658,50.34,0,0.0,9,2.07,278,64.06,147,33.87,0,0.0,147,33.87,95,5.46,841,48.31,805,46.24,0,0.0,14,3.23,0,0.0,0,0.0,0,0.0,14,1400.0,0,0.0,204,47.0,0,0.0,0,0.0,154,75.49,50,24.51,0,0.0,146,33.64,0,0.0,0,0.0,0,0.0,146,100.0,0,0.0,70,16.13,0,0.0,0,0.0,0,0.0,70,100.0,0,0.0,0,0.0,0,0.0,0,0.0,84,19.35,117,26.96,101,23.27,40,9.22,0,0.0,21,4.84,71,16.36,0,0.0,916.0,0,0.0,0,0.0,30,2.3,1277,97.7,14,3.23,204,47.0,146,33.64,70,16.13,265500.0,268700.0,260900.0,1274,467,0,0,0,230,17.6,0,0.0,0,0.0,0,0.0,1077,82.4,237,54.61,0,0.0,0,0.0,0,0.0,197,45.39,4441998.38671875,10733.9911679094
14623,48439113302,48,439,113302,Census Tract 1133.02,48439,,,1729,1628,94.16,101,5.84,914,56.14,252,27.57,333,36.43,109,11.93,40,4.38,172,18.82,8,0.88,714,43.86,148,20.73,133,18.63,192,26.89,140,19.61,63,8.82,38,5.32,400,24.57,466,28.62,301,18.49,180,11.06,235,14.43,46,2.83,1965.0,44,2.54,267,15.44,482,27.88,936,54.14,4.8,5.3,3.9,1145,66.22,0,0.0,109,6.3,270,15.62,189,10.93,16,0.93,914,914,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,714,201,28.15,0,0.0,87,12.18,270,37.82,140,19.61,16,2.24,23,2.52,22,2.41,862,94.31,7,0.77,0,0.0,123,17.23,550,77.03,41,5.74,591,82.77,23,1.41,145,8.91,1412,86.73,48,2.95,23,3.22,0,0.0,0,0.0,23,100.0,0,0.0,0,0.0,258,36.13,0,0.0,0,0.0,218,84.5,40,15.5,0,0.0,260,36.41,16,6.15,0,0.0,163,62.69,81,31.15,0,0.0,173,24.23,0,0.0,0,0.0,0,0.0,81,46.82,92,53.18,16,2.24,8,1.12,120,16.81,263,36.83,85,11.9,60,8.4,62,8.68,8,1.12,0,0.0,0,0.0,92,12.89,765.0,0,0.0,9,0.98,172,18.82,733,80.2,23,3.22,258,36.13,260,36.41,173,24.23,119100.0,121200.0,111100.0,1116,398,91,23,0,146,15.97,0,0.0,0,0.0,0,0.0,768,84.03,252,35.29,91,12.75,23,3.22,0,0.0,348,48.74,5149911.9765625,10219.2904821283
14624,48439100505,48,439,100505,Census Tract 1005.05,48439,,,1971,1815,92.09,156,7.91,388,21.38,49,12.63,142,36.6,39,10.05,63,16.24,62,15.98,33,8.51,1427,78.62,277,19.41,512,35.88,215,15.07,277,19.41,89,6.24,57,3.99,326,17.96,654,36.03,254,13.99,340,18.73,151,8.32,90,4.96,1993.0,70,3.55,156,7.91,860,43.63,885,44.9,4.4,5.8,4.2,657,33.33,101,5.12,229,11.62,672,34.09,312,15.83,0,0.0,388,378,97.42,0,0.0,10,2.58,0,0.0,0,0.0,0,0.0,1427,279,19.55,101,7.08,219,15.35,571,40.01,257,18.01,0,0.0,185,47.68,53,13.66,117,30.15,33,8.51,328,22.99,685,48.0,352,24.67,62,4.34,414,29.01,513,28.26,738,40.66,469,25.84,95,5.23,70,4.91,0,0.0,29,41.43,0,0.0,41,4100.0,0,0.0,101,7.08,0,0.0,0,0.0,101,100.0,0,0.0,0,0.0,795,55.71,42,5.28,0,0.0,348,43.77,405,50.94,0,0.0,461,32.31,0,0.0,0,0.0,91,19.74,202,43.82,168,36.44,123,8.62,45,3.15,81,5.68,177,12.4,427,29.92,279,19.55,110,7.71,0,0.0,0,0.0,17,1.19,168,11.77,848.0,0,0.0,0,0.0,65,16.75,323,83.25,70,4.91,101,7.08,795,55.71,461,32.31,144800.0,184500.0,84200.0,965,784,57,9,0,32,8.25,0,0.0,9,2.32,0,0.0,347,89.43,752,52.7,57,3.99,0,0.0,0,0.0,618,43.31,6151338.80859375,10944.2204153302
14625,48439114003,48,439,114003,Census Tract 1140.03,48439,,,2749,2675,97.31,74,2.69,1978,73.94,300,15.17,499,25.23,417,21.08,454,22.95,175,8.85,133,6.72,697,26.06,183,26.26,270,38.74,29,4.16,172,24.68,25,3.59,18,2.58,483,18.06,769,28.75,446,16.67,626,23.4,200,7.48,151,5.64,2005.0,21,0.76,151,5.49,183,6.66,2394,87.09,6.3,6.8,5.6,2521,91.71,14,0.51,49,1.78,0,0.0,162,5.89,3,0.11,1978,1964,99.29,14,0.71,0,0.0,0,0.0,0,0.0,0,0.0,697,483,69.3,0,0.0,49,7.03,0,0.0,162,23.24,3,0.43,715,36.15,814,41.15,440,22.24,9,0.46,453,64.99,108,15.49,132,18.94,4,0.57,136,19.51,1168,43.66,922,34.47,572,21.38,13,0.49,7,1.0,0,0.0,0,0.0,0,0.0,7,100.0,0,0.0,151,21.66,0,0.0,0,0.0,151,100.0,0,0.0,0,0.0,85,12.2,0,0.0,0,0.0,51,60.0,34,40.0,0,0.0,454,65.14,0,0.0,0,0.0,26,5.73,425,93.61,3,0.66,13,1.87,0,0.0,176,25.25,45,6.46,22,3.16,20,2.87,146,20.95,76,10.9,196,28.12,0,0.0,3,0.43,1122.0,14,0.71,0,0.0,92,4.65,1872,94.64,7,1.0,151,21.66,85,12.2,454,65.14,180000.0,186000.0,172200.0,2026,637,3,9,0,271,13.7,3,0.15,2,0.1,0,0.0,1702,86.05,366,52.51,0,0.0,7,1.0,0,0.0,324,46.48,16237881.2460938,19879.2029177765
14630,48439113222,48,439,113222,Census Tract 1132.22,48439,,,1609,1592,98.94,17,1.06,57,3.58,0,0.0,16,28.07,41,71.93,0,0.0,0,0.0,0,0.0,1535,96.42,649,42.28,276,17.98,131,8.53,312,20.33,48,3.13,119,7.75,649,40.77,292,18.34,172,10.8,312,19.6,48,3.02,119,7.47,1977.0,65,4.04,733,45.56,617,38.35,194,12.06,3.8,5.2,3.7,75,4.66,81,5.03,238,14.79,1087,67.56,128,7.96,0,0.0,57,57,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1535,18,1.17,81,5.28,238,15.5,1070,69.71,128,8.34,0,0.0,0,0.0,0,0.0,57,100.0,0,0.0,0,0.0,546,35.57,989,64.43,0,0.0,989,64.43,0,0.0,546,34.3,1046,65.7,0,0.0,48,3.13,0,0.0,0,0.0,48,100.0,0,0.0,0,0.0,733,47.75,0,0.0,81,11.05,531,72.44,121,16.51,0,0.0,617,40.2,0,0.0,0,0.0,245,39.71,372,60.29,0,0.0,137,8.93,0,0.0,0,0.0,0,0.0,137,100.0,0,0.0,81,5.28,0,0.0,86,5.6,282,18.37,676,44.04,152,9.9,258,16.81,0,0.0,0,0.0,0,0.0,0,0.0,847.0,0,0.0,0,0.0,0,0.0,57,100.0,48,3.13,733,47.75,617,40.2,137,8.93,326900.0,,,770,822,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,57,100.0,822,53.55,0,0.0,0,0.0,0,0.0,713,46.45,1594515.52734375,5954.28500402363
14631,48439114013,48,439,114013,Census Tract 1140.13,48439,,,2702,2648,98.0,54,2.0,1619,61.14,32,1.98,422,26.07,224,13.84,639,39.47,190,11.74,112,6.92,1029,38.86,120,11.66,400,38.87,276,26.82,46,4.47,25,2.43,162,15.74,152,5.74,822,31.04,500,18.88,685,25.87,215,8.12,274,10.35,2006.0,0,0.0,8,0.3,303,11.21,2391,88.49,5.9,6.0,5.8,2215,81.98,9,0.33,0,0.0,228,8.44,250,9.25,0,0.0,1619,1610,99.44,9,0.56,0,0.0,0,0.0,0,0.0,0,0.0,1029,551,53.55,0,0.0,0,0.0,228,22.16,250,24.3,0,0.0,1428,88.2,191,11.8,0,0.0,0,0.0,759,73.76,243,23.62,27,2.62,0,0.0,27,2.62,2187,82.59,434,16.39,27,1.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.78,0,0.0,0,0.0,0,0.0,8,100.0,0,0.0,303,29.45,0,0.0,0,0.0,17,5.61,286,94.39,0,0.0,718,69.78,0,0.0,0,0.0,15,2.09,703,97.91,0,0.0,17,1.65,0,0.0,15,1.46,0,0.0,0,0.0,0,0.0,312,30.32,466,45.29,191,18.56,28,2.72,0,0.0,1341.0,0,0.0,0,0.0,0,0.0,1619,100.0,0,0.0,8,0.78,303,29.45,718,69.78,205900.0,205100.0,214000.0,1223,1405,20,0,0,633,39.1,0,0.0,0,0.0,0,0.0,986,60.9,772,75.02,20,1.94,0,0.0,0,0.0,237,23.03,11211754.6171875,17999.6731583227
14632,48439113930,48,439,113930,Census Tract 1139.30,48439,,,3748,3748,100.0,0,0.0,3356,89.54,427,12.72,1332,39.69,500,14.9,650,19.37,337,10.04,110,3.28,392,10.46,78,19.9,40,10.2,107,27.3,124,31.63,23,5.87,20,5.1,505,13.47,1372,36.61,607,16.2,774,20.65,360,9.61,130,3.47,1998.0,0,0.0,0,0.0,81,2.16,3667,97.84,6.9,7.0,5.8,3691,98.48,39,1.04,0,0.0,0,0.0,18,0.48,0,0.0,3356,3317,98.84,39,1.16,0,0.0,0,0.0,0,0.0,0,0.0,392,374,95.41,0,0.0,0,0.0,0,0.0,18,4.59,0,0.0,3075,91.63,266,7.93,15,0.45,0,0.0,164,41.84,140,35.71,88,22.45,0,0.0,88,22.45,3239,86.42,406,10.83,103,2.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,392,100.0,0,0.0,0,0.0,0,0.0,392,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,4.59,58,14.8,247,63.01,51,13.01,18,4.59,0,0.0,1371.0,0,0.0,0,0.0,81,2.41,3275,97.59,0,0.0,0,0.0,0,0.0,392,100.0,243400.0,238700.0,260300.0,2580,1093,75,0,0,843,25.12,57,1.7,0,0.0,0,0.0,2456,73.18,250,63.78,18,4.59,0,0.0,0,0.0,124,31.63,12210361.1875,19899.0707307537
14633,48439110103,48,439,110103,Census Tract 1101.03,48439,,,1716,1648,96.04,68,3.96,548,33.25,117,21.35,181,33.03,107,19.53,24,4.38,116,21.17,3,0.55,1100,66.75,387,35.18,207,18.82,264,24.0,200,18.18,26,2.36,16,1.45,504,30.58,388,23.54,371,22.51,224,13.59,142,8.62,19,1.15,1983.0,52,3.03,501,29.2,454,26.46,709,41.32,4.6,5.1,4.0,804,46.85,0,0.0,134,7.81,450,26.22,328,19.11,0,0.0,548,548,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1100,256,23.27,0,0.0,134,12.18,418,38.0,292,26.55,0,0.0,54,9.85,25,4.56,469,85.58,0,0.0,93,8.45,552,50.18,421,38.27,34,3.09,455,41.36,147,8.92,577,35.01,890,54.0,34,2.06,46,4.18,0,0.0,0,0.0,46,100.0,0,0.0,0,0.0,465,42.27,0,0.0,0,0.0,399,85.81,66,14.19,0,0.0,366,33.27,0,0.0,0,0.0,86,23.5,280,76.5,0,0.0,223,20.27,0,0.0,0,0.0,0,0.0,223,100.0,0,0.0,33,3.0,22,2.0,99,9.0,199,18.09,348,31.64,95,8.64,280,25.45,24,2.18,0,0.0,0,0.0,0,0.0,857.0,6,1.09,0,0.0,56,10.22,486,88.69,46,4.18,465,42.27,366,33.27,223,20.27,123200.0,124200.0,122000.0,1007,548,93,0,0,87,15.88,6,1.09,0,0.0,0,0.0,455,83.03,461,41.91,87,7.91,0,0.0,0,0.0,552,50.18,2522548.0078125,7162.35322590035
